selection_id,time_bin_id,day_mid,dt_s,prompt_event_rate_hz,delayed_event_rate_hz,coincidence_occupancy_rate_hz,coincidence_window_s,accidental_live_factor,accidental_loss_fraction
broad_480_550,75,18.75,21600.0,654.8436312282505,7.58554644664543,662.429177674896,1e-06,0.9993377901800938,0.0006622098199061677
broad_480_550,76,19.0,21600.0,652.8643224050342,7.603272334987155,660.4675947400214,1e-06,0.9993397504659718,0.0006602495340282122
broad_480_550,77,19.25,21600.0,647.4200924966946,7.593566197001751,655.0136586936964,1e-06,0.9993452008159224,0.0006547991840776257
broad_480_550,78,19.5,21600.0,639.5893066515365,7.560397123963974,647.1497037755005,1e-06,0.99935305965243,0.0006469403475699576
broad_480_550,79,19.75,21600.0,630.7161154819296,7.510983668155549,638.2270991500851,1e-06,0.9993619765244433,0.0006380234755567482
broad_480_550,80,20.0,10800.0,622.0184823829926,7.458961557829898,629.4774439408225,1e-06,0.9993707206354211,0.0006292793645789052
w2_510p58_511p42,0,0.0,10800.0,621.9597982879492,3.2224786044864393,625.1822768924357,1e-06,0.9993750131088279,0.0006249868911720746
w2_510p58_511p42,1,0.25,21600.0,614.3441384835037,3.877404206693351,618.221542690197,1e-06,0.9993819695168733,0.000618030483126697
w2_510p58_511p42,2,0.5,21600.0,608.263635290193,4.4658373084335645,612.7294725986266,1e-06,0.9993874582077703,0.0006125417922296927
w2_510p58_511p42,3,0.75,21600.0,603.9208485091488,4.903576976240468,608.8244254853893,1e-06,0.999391360870499,0.0006086391295010429
w2_510p58_511p42,4,1.0,21600.0,601.3548889108741,5.241098258250877,606.595987169125,1e-06,0.999393587954982,0.00060641204501799
w2_510p58_511p42,5,1.25,21600.0,600.5456499267199,5.507995401877218,606.0536453285971,1e-06,0.9993941299680869,0.0006058700319131471
w2_510p58_511p42,6,1.5,21600.0,601.4778616258624,5.725847022138956,607.2037086480013,1e-06,0.9993929806022173,0.0006070193977827376
w2_510p58_511p42,7,1.75,21600.0,604.162225146643,5.910830760623057,610.073055907266,1e-06,0.9993901130008215,0.0006098869991785216
w2_510p58_511p42,8,2.0,21600.0,608.6143966444647,6.0751178228183305,614.6895144672831,1e-06,0.9993854993684289,0.000614500631571091
w2_510p58_511p42,9,2.25,21600.0,614.7909962583772,6.22757498821197,621.0185712465891,1e-06,0.9993791742208751,0.0006208257791249228
w2_510p58_511p42,10,2.5,21600.0,622.4853610932859,6.373876940926467,628.8592380342124,1e-06,0.9993713384524944,0.0006286615475056267
w2_510p58_511p42,11,2.75,21600.0,631.2034439536889,6.516194068717108,637.719638022406,1e-06,0.9993624836619275,0.0006375163380725191
w2_510p58_511p42,12,3.0,21600.0,640.0738340464355,6.6528184604244105,646.72665250686,1e-06,0.9993534824300991,0.0006465175699008618
w2_510p58_511p42,13,3.25,21600.0,647.8776766719158,6.778318037400255,654.655994709316,1e-06,0.9993455582457725,0.0006544417542274639
w2_510p58_511p42,14,3.5,21600.0,653.2714080736885,6.884811102455461,660.156219176144,1e-06,0.9993400616359986,0.0006599383640013556
w2_510p58_511p42,15,3.75,21600.0,655.1792984970717,6.964454227009811,662.1437527240815,1e-06,0.9993380754160741,0.000661924583925888
w2_510p58_511p42,16,4.0,21600.0,653.1886100920717,7.012340096485835,660.2009501885575,1e-06,0.9993400169345069,0.000659983065493086
w2_510p58_511p42,17,4.25,21600.0,647.7175935065898,7.028414503222006,654.7460080098118,1e-06,0.9993454682913846,0.0006545317086154023
w2_510p58_511p42,18,4.5,21600.0,639.846620232837,7.017449588197241,646.8640698210343,1e-06,0.9993533451016371,0.0006466548983629083
w2_510p58_511p42,19,4.75,21600.0,630.9225576121148,6.987308581548234,637.909866193663,1e-06,0.9993622935550479,0.0006377064449520908
w2_510p58_511p42,20,5.0,21600.0,622.1662496235645,6.9466429760162365,629.1128925995807,1e-06,0.9993710849574241,0.0006289150425758949
w2_510p58_511p42,21,5.25,21600.0,614.4500797905598,6.903118739249378,621.3531985298092,1e-06,0.9993788398013931,0.0006211601986069182
w2_510p58_511p42,22,5.5,21600.0,608.2683530905749,6.862607969019469,615.1309610595944,1e-06,0.9993850581932031,0.000614941806796887
w2_510p58_511p42,23,5.75,21600.0,603.8274460576455,6.8291864940460005,610.6566325516915,1e-06,0.9993895297802631,0.000610470219736925
w2_510p58_511p42,24,6.0,21600.0,601.1699575894712,6.805555568565164,607.9755131580364,1e-06,0.9993922092665052,0.0006077907334948174
w2_510p58_511p42,25,6.25,21600.0,600.2789547666677,6.793561427133821,607.0725161938014,1e-06,0.9993931117150437,0.0006068882849562529
w2_510p58_511p42,26,6.5,21600.0,601.1419730780532,6.794621236595801,607.936594314649,1e-06,0.9993922481616948,0.0006077518383051927
w2_510p58_511p42,27,6.75,21600.0,603.7720771985491,6.809960962412549,610.5820381609617,1e-06,0.9993896043291189,0.0006103956708810587
w2_510p58_511p42,28,7.0,21600.0,608.186797305375,6.84060771069444,615.0274050160695,1e-06,0.9993851616855711,0.0006148383144288783
w2_510p58_511p42,29,7.25,21600.0,614.3441384835037,6.887085956437021,621.2312244399407,1e-06,0.999378961699725,0.0006210383002750453
w2_510p58_511p42,30,7.5,21600.0,622.038364405436,6.948796427611608,628.9871608330476,1e-06,0.9993712106101239,0.0006287893898760943
w2_510p58_511p42,31,7.75,21600.0,630.7758897677704,7.023167175734509,637.799056943505,1e-06,0.9993624042936404,0.0006375957063595727
w2_510p58_511p42,32,8.0,21600.0,639.6851585794889,7.104885186722504,646.7900437662114,1e-06,0.9993534190798253,0.0006465809201746664
w2_510p58_511p42,33,8.25,21600.0,647.5462267412951,7.185759074298611,654.7319858155937,1e-06,0.9993454823044009,0.0006545176955990994
w2_510p58_511p42,34,8.5,21600.0,653.0130591876322,7.255777279172559,660.2688364668047,1e-06,0.9993399490930347,0.0006600509069653038
w2_510p58_511p42,35,8.75,21600.0,655.0058239514667,7.305435830280799,662.3112597817475,1e-06,0.9993379080199075,0.0006620919800924829
w2_510p58_511p42,36,9.0,21600.0,653.1063107340933,7.328519551362247,660.4348302854555,1e-06,0.9993397832087942,0.0006602167912057588
w2_510p58_511p42,37,9.25,21600.0,647.7267413461251,7.323935953563226,655.0506772996883,1e-06,0.9993451638215568,0.0006548361784431966
w2_510p58_511p42,38,9.5,21600.0,639.9419103015105,7.295629525410907,647.2375398269214,1e-06,0.9993529718732072,0.0006470281267928479
w2_510p58_511p42,39,9.75,21600.0,631.0942724832379,7.250803109317621,638.3450755925555,1e-06,0.9993618586232795,0.0006381413767204691
w2_510p58_511p42,40,10.0,21600.0,622.4016148952779,7.197581204093091,629.599196099371,1e-06,0.999370598959886,0.0006294010401139971
w2_510p58_511p42,41,10.25,21600.0,614.7344245037189,7.143208764677799,621.8776332683966,1e-06,0.9993783156925499,0.0006216843074501321
w2_510p58_511p42,42,10.5,21600.0,608.5859683473717,7.093220844611072,615.6791891919828,1e-06,0.9993845103023493,0.0006154896976506841
w2_510p58_511p42,43,10.75,21600.0,604.162225146643,7.0514230382653285,611.2136481849083,1e-06,0.9993889731048263,0.0006110268951736719
w2_510p58_511p42,44,11.0,21600.0,601.5059400976046,7.020300111811007,608.5262402094156,1e-06,0.9993916588743321,0.0006083411256678772
w2_510p58_511p42,45,11.25,21600.0,600.6008477292348,7.00152562370262,607.6023733529374,1e-06,0.9993925821795889,0.0006074178204110714
w2_510p58_511p42,46,11.5,21600.0,601.4356597494997,6.996380148025424,608.4320398975251,1e-06,0.9993917530173426,0.0006082469826573789
w2_510p58_511p42,47,11.75,21600.0,604.0250871534867,7.005982910792502,611.0310700642791,1e-06,0.9993891555714035,0.0006108444285964909
w2_510p58_511p42,48,12.0,21600.0,608.3887075764513,7.031278962099139,615.4199865385505,1e-06,0.9993847693454998,0.0006152306545001984
w2_510p58_511p42,49,12.25,21600.0,614.486898476963,7.072731108051656,621.5596295850147,1e-06,0.9993786334985859,0.000621366501414089
w2_510p58_511p42,50,12.5,21600.0,622.1165757365355,7.1296953770827445,629.2462711136183,1e-06,0.9993709516628027,0.0006290483371973465
w2_510p58_511p42,51,12.75,21600.0,630.7871034278263,7.199569612139886,637.9866730399661,1e-06,0.9993622167971848,0.0006377832028151564
w2_510p58_511p42,52,13.0,21600.0,639.6302380732002,7.277023412938384,646.9072614861386,1e-06,0.9993533019379031,0.0006466980620969398
w2_510p58_511p42,53,13.25,21600.0,647.4297315626694,7.353859381099896,654.7835909437694,1e-06,0.9993454307330506,0.0006545692669494008
w2_510p58_511p42,54,13.5,21600.0,652.8434476548343,7.4200690569911085,660.2635167118254,1e-06,0.9993399544092785,0.0006600455907215252
w2_510p58_511p42,55,13.75,21600.0,654.7951765237772,7.466156745633522,662.2613332694107,1e-06,0.9993379579133652,0.0006620420866347843
w2_510p58_511p42,56,14.0,21600.0,652.869387173614,7.485915398935259,660.3553025725492,1e-06,0.9993398626840048,0.0006601373159952351
w2_510p58_511p42,57,14.25,21600.0,647.4795072149843,7.478255483196584,654.9577626981809,1e-06,0.9993452566753188,0.000654743324681184
w2_510p58_511p42,58,14.5,21600.0,639.6999616877599,7.447116484848701,647.1470781726086,1e-06,0.9993530622763342,0.0006469377236657525
w2_510p58_511p42,59,14.75,21600.0,630.8715972123255,7.399688356394949,638.2712855687204,1e-06,0.9993619323662176,0.0006380676337823799
w2_510p58_511p42,60,15.0,21600.0,622.209871700742,7.344076717441362,629.5539484181834,1e-06,0.9993706441790893,0.0006293558209107264
w2_510p58_511p42,61,15.25,21600.0,614.5826460490051,7.287503837355054,621.8701498863602,1e-06,0.9993783231712796,0.0006216768287203855
w2_510p58_511p42,62,15.5,21600.0,608.4804870637412,7.235479827748294,615.7159668914895,1e-06,0.9993844735472868,0.0006155264527132331
w2_510p58_511p42,63,15.75,21600.0,604.1066718860556,7.19178393610094,611.2984558221565,1e-06,0.9993888883490124,0.0006111116509875947
w2_510p58_511p42,64,16.0,21600.0,601.5012644247275,7.158873686538133,608.6601381112657,1e-06,0.9993915250578949,0.0006084749421051416
w2_510p58_511p42,65,16.25,21600.0,600.6453748698784,7.138395006762738,607.7837698766411,1e-06,0.9993924008932652,0.0006075991067348019
w2_510p58_511p42,66,16.5,21600.0,601.5252157659555,7.131601095232896,608.6568168611884,1e-06,0.9993915283771241,0.0006084716228759168
w2_510p58_511p42,67,16.75,21600.0,604.153208376663,7.139584802395165,611.2927931790581,1e-06,0.9993888940081951,0.0006111059918049166
w2_510p58_511p42,68,17.0,21600.0,608.5469251554753,7.1632665252594006,615.7101916807346,1e-06,0.9993844793189428,0.0006155206810571912
w2_510p58_511p42,69,17.25,21600.0,614.6650716067844,7.203086725164731,621.8681583319492,1e-06,0.999378325161596,0.0006216748384040294
w2_510p58_511p42,70,17.5,21600.0,622.3032516749469,7.258381836159397,629.5616335111063,1e-06,0.9993706364988331,0.0006293635011669352
w2_510p58_511p42,71,17.75,21600.0,630.9699181262489,7.326533337664054,638.296451463913,1e-06,0.9993619072163803,0.0006380927836197037
w2_510p58_511p42,72,18.0,21600.0,639.7964302115279,7.402198576177047,647.1986287877049,1e-06,0.9993530107590706,0.0006469892409294298
w2_510p58_511p42,73,18.25,21600.0,647.5668816789488,7.477173599552807,655.0440552785016,1e-06,0.9993451704392416,0.0006548295607583521
w2_510p58_511p42,74,18.5,21600.0,652.9405010794335,7.54145120889465,660.4819522883281,1e-06,0.9993397361179032,0.0006602638820968343
w2_510p58_511p42,75,18.75,21600.0,654.8436312282505,7.58554644664543,662.429177674896,1e-06,0.9993377901800938,0.0006622098199061677
w2_510p58_511p42,76,19.0,21600.0,652.8643224050342,7.603272334987155,660.4675947400214,1e-06,0.9993397504659718,0.0006602495340282122
w2_510p58_511p42,77,19.25,21600.0,647.4200924966946,7.593566197001751,655.0136586936964,1e-06,0.9993452008159224,0.0006547991840776257
w2_510p58_511p42,78,19.5,21600.0,639.5893066515365,7.560397123963974,647.1497037755005,1e-06,0.99935305965243,0.0006469403475699576
w2_510p58_511p42,79,19.75,21600.0,630.7161154819296,7.510983668155549,638.2270991500851,1e-06,0.9993619765244433,0.0006380234755567482
w2_510p58_511p42,80,20.0,10800.0,622.0184823829926,7.458961557829898,629.4774439408225,1e-06,0.9993707206354211,0.0006292793645789052
